Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Genres
236053062,Girl in love (Italian Edition),Kelly Oram,"Oram, Kelly",Federica D'Ascani,"=""""","=""9791255171591""",0.0,Always Publishing,Kindle Edition,305.0,2025.0,2019.0,2024/03/01,2026/07/16,,,read,,,,1,0,Unknown
230873234,Abroad: Un anno per innamorarsi (Italian Edition),Alessia Merola,"Merola, Alessia",,"=""8892747878""","=""9788892747876""",0.0,Sperling & Kupfer,Kindle Edition,355.0,2025.0,,2025/09/20,2026/07/16,,,read,,,,1,0,Unknown
208913913,Lady Pride and Mister Prejudice,Bianca Marconero,"Marconero, Bianca",,"=""8809929055""","=""9788809929050""",0.0,Giunti,Kindle Edition,564.0,2024.0,2024.0,2025/11/19,2026/07/16,,,read,,,,1,0,Unknown
124986666,Un'estate dopo l'altra. Every Summer After,Carley Fortune,"Fortune, Carley",,"=""""","=""""",0.0,Newton Compton Editori,Kindle Edition,347.0,2023.0,2022.0,2025/11/01,2026/07/16,,,read,,,,1,0,Unknown
218800272,Instant Karma (Italian Edition),Marissa Meyer,"Meyer, Marissa",Maria Carla Dallavalle,"=""8835737443""","=""9788835737445""",0.0,Mondadori,Kindle Edition,518.0,2024.0,2020.0,2026/06/29,2026/06/29,,,read,,,,1,0,Unknown
221196242,Love me love me 4: Ancora insieme (Italian Edition),Stefania S.,"S., Stefania",,"=""8892747096""","=""9788892747098""",0.0,Sperling & Kupfer,Kindle Edition,367.0,2024.0,,2025/02/01,2026/05/30,,,read,,,,1,0,Unknown
204242492,Love Me Love Me 3: Amore senza fine (Italian Edition),Stefania S.,"S., Stefania",,"=""8892745662""","=""9788892745667""",0.0,SPERLING & KUPFER,Kindle Edition,916.0,2024.0,,2024/10/01,2026/05/30,,,read,,,,1,0,Unknown
243615332,"But Santa, I love him",Hazel Riley,"Riley, Hazel",Karim B.,"=""8820083779""","=""9788820083779""",0.0,Sperling & Kupfer,Hardcover,400.0,2025.0,,2025/12/24,2026/05/30,,,read,,,,1,0,Unknown
56843872,"La Corte di fiamme e argento (La corte di rose e spine, #5)",Sarah J. Maas,"Maas, Sarah J.","Claudia Valentini, Elisa Leonzio","=""8804732326""","=""9788804732327""",0.0,Mondadori,Hardcover,720.0,2021.0,2021.0,,2026/05/30,to-read,to-read (#2),to-read,,,,0,0,Unknown
251101737,Tears on my pen drive (Italian Edition),Karim B.,"B., Karim",,"=""8892749722""","=""9788892749726""",0.0,Sperling & Kupfer,Kindle Edition,455.0,2026.0,,,2026/05/30,currently-reading,currently-reading (#3),currently-reading,,,,1,0,Unknown
59781601,"Una corte di spine e rose (Una corte di spine e rose, #1-3.5)",Sarah J. Maas,"Maas, Sarah J.",Lia Desotgiu,"=""8835713951""","=""9788835713951""",0.0,Mondadori,Kindle Edition,2262.0,2021.0,2018.0,2026/05/28,2026/05/30,,,read,,,,1,0,Unknown
247327704,Leggeri come l'aurora,Rita Nardi,"Nardi, Rita",,"=""8811022444""","=""9788811022442""",0.0,Garzanti,ebook,272.0,2026.0,,2026/04/29,2026/04/29,,,read,,,,1,0,Unknown
199139634,Love Me Love Me 2: Anime elettriche (Italian Edition),Stefania S.,"S., Stefania",,"=""8892744992""","=""9788892744998""",0.0,Sperling & Kupfer,Kindle Edition,1082.0,2023.0,,2024/06/01,2026/02/08,,,read,,,,1,0,Unknown
102402606,Cessetto,Silvia Schiavo,"Schiavo, Silvia",,"=""881702127X""","=""9788817021272""",0.0,Rizzoli,Paperback,171.0,2008.0,,2026/01/17,2026/01/18,,,read,,,,1,0,Unknown
237030427,La montagna e i suoi silenzi (Monte San Giovanni) (Italian Edition),Alessandro Seren Rosso,"Rosso, Alessandro Seren",,"=""""","=""9798288318108""",5.0,Independently published,Paperback,167.0,2025.0,,2025/10/18,2026/01/18,,,read,,,,1,0,Unknown
217519465,Omicidio sotto l'albero (Un Detective Con Le Vibrisse) (Italian Edition),Molly Fitz,"Fitz, Molly",Barbara Parutto,"=""""","=""9798336004403""",5.0,Independently published,Paperback,186.0,2024.0,2019.0,,2024/12/26,,,read,,,,2,0,Unknown
179373700,"Meglio che nei film (Better than the Movies, #1)",Lynn Painter,"Painter, Lynn",,"=""""","=""""",0.0,Magazzini Salani,Kindle Edition,342.0,2023.0,2021.0,2024/10/08,2024/11/08,,,read,,,,1,0,Unknown
216166356,L'himalayano corre sul treno (Un Detective Con Le Vibrisse) (Italian Edition),Molly Fitz,"Fitz, Molly",Barbara Parutto,"=""""","=""9798332413391""",5.0,Independently published,Paperback,180.0,2024.0,,2024/09/23,2024/11/08,,,read,,,,1,0,Unknown
36416791,"Il castello errante di Howl. La trilogia (Howl's Moving Castle, #1-3)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""8898002890""","=""9788898002894""",0.0,Kappalab,Paperback,647.0,2017.0,2014.0,2024/08/30,2024/10/09,,,read,,,,1,0,Unknown
9764698,"La Fiamma della Vita (Unika, #1)",E.J. Allibis,"Allibis, E.J.",,"=""8841862114""","=""9788841862117""",0.0,DeAgostini,Hardcover,508.0,2010.0,,2024/08/09,2024/10/09,,,read,,,,1,0,Unknown
3646879,La regina della casa,Sophie Kinsella,"Kinsella, Sophie",Annamaria Raffo,"=""8804563869""","=""9788804563860""",0.0,Mondadori,Paperback,350.0,2007.0,2005.0,2024/09/09,2024/10/09,,,read,,,,1,0,Unknown
59407790,Le scarpe magiche del mio amico Percy,Ulf Stark,"Stark, Ulf","Giorgia Grasso, Laura Cangemi","=""8870919773""","=""9788870919776""",0.0,Iperborea,Paperback,160.0,2021.0,1991.0,2024/09/22,2024/10/09,,,read,,,,1,0,Unknown
77281416,Mezzamela: La bellezza di amarsi alla pari,Matteo Bussola,"Bussola, Matteo",,"=""8831017284""","=""9788831017282""",5.0,Salani,Kindle Edition,144.0,2023.0,,2023/04/29,2023/05/12,,,read,,,,1,0,Unknown
31453220,Chloe la gattina,Lily Small,"Small, Lily",,"=""""","=""9788854159488""",0.0,Newton Compton Editori,Kindle Edition,73.0,2013.0,2013.0,2018/10/22,2019/07/21,,,read,,,,1,0,Unknown
100439681,Il bambino di Itaca,Daniela Morelli,"Morelli, Daniela",,"=""8804612657""","=""9788804612650""",0.0,Mondadori,Paperback,0.0,,,2024/07/08,2024/09/04,,,read,,,,1,0,Unknown
156425520,Stigma,Erin Doom,"Doom, Erin",,"=""""","=""9791259571953""",0.0,Magazzini Salani,Paperback,528.0,2023.0,2023.0,2024/07/29,2024/09/04,,,read,,,,1,0,Unknown
204312506,Il narratore di storie,Rita Nardi,"Nardi, Rita",,"=""8811008190""","=""9788811008194""",0.0,Garzanti,Paperback,480.0,2023.0,,2024/08/12,2024/09/04,,,read,,,,1,0,Unknown
69120283,Il segreto di Nefertiti,Paolo Colombo,"Colombo, Paolo",,"=""8856675579""","=""9788856675573""",0.0,Piemme,Paperback,256.0,2019.0,2011.0,2024/08/05,2024/09/04,,,read,,,,1,0,Unknown
214051836,Lestofante mascherato (Un Detective Con Le Vibrisse #7),Molly Fitz,"Fitz, Molly",Barbara Parutto,"=""""","=""9798327138148""",5.0,Independently published,Paperback,182.0,2024.0,2019.0,2024/07/04,2024/07/21,,,read,,,,1,0,Unknown
211542469,"Chihuahua e complotti (Un Detective Con Le Vibrisse, #6)",Molly Fitz,"Fitz, Molly",Barbara Parutto,"=""""","=""""",5.0,Racconti Miciosi,Kindle Edition,214.0,2024.0,2019.0,2024/07/03,2024/07/21,,,read,,,,1,0,Unknown
13577569,"Lo scontro finale (Percy Jackson e gli Dei dell'Olimpo, #5)",Rick Riordan,"Riordan, Rick",Loredana Baldinucci,"=""8804616679""","=""9788804616672""",0.0,Mondadori,Hardcover,372.0,2012.0,2009.0,2024/06/05,2024/07/21,,,read,,,,1,0,Unknown
13037679,"La battaglia del Labirinto (Percy Jackson e gli Dei dell'Olimpo, #4)",Rick Riordan,"Riordan, Rick",Loredana Baldinucci,"=""8804613416""","=""9788804613411""",0.0,Mondadori,Hardcover,360.0,2011.0,2008.0,2024/05/21,2024/07/21,,,read,,,,1,0,Unknown
11361678,"La maledizione del titano (Percy Jackson e gli Dei dell'Olimpo, #3)",Rick Riordan,"Riordan, Rick",,"=""8804608404""","=""9788804608400""",0.0,Mondadori,Hardcover,312.0,2011.0,2007.0,2024/05/11,2024/07/21,,,read,,,,1,0,Unknown
19250123,Percy Jackson e gli dei dell'Olimpo. Il Mare dei Mostri,Rick Riordan,"Riordan, Rick",Loredana Baldinucci,"=""885201733X""","=""9788852017339""",0.0,Mondadori,Kindle Edition,328.0,2010.0,2006.0,2024/04/21,2024/07/21,,,read,,,,1,0,Unknown
6304022,"La bambina della sesta luna (La Bambina della Sesta Luna, #1)",Moony Witcher,"Witcher, Moony",,"=""8809027175""","=""9788809027176""",0.0,Giunti Junior,Hardcover,289.0,2002.0,2002.0,2024/06/21,2024/07/21,,,read,,,,1,0,Unknown
31569376,Racconti di Hogwarts: Prodezze e passatempi pericolosi,J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0.0,Pottermore,Kindle Edition,78.0,2016.0,2016.0,2024/07/21,2024/07/21,,,read,,,,1,0,Unknown
201734397,Divini rivali,Rebecca   Ross,"Ross, Rebecca",,"=""""","=""9791259674760""",0.0,Fazi Editore,Paperback,408.0,2023.0,2023.0,2024/06/24,2024/06/24,,,read,,,,1,0,Unknown
9692997,Alba d'inchiostro,Cornelia Funke,"Funke, Cornelia",Roberta Magnaghi,"=""8804596295""","=""9788804596295""",0.0,Mondadori,Paperback,616.0,2010.0,2007.0,2024/06/06,2024/06/18,,,read,,,,1,0,Unknown
58303785,Sulle Ali dell'olimpo. Un Sogno che si Avvera,Kallie George,"George, Kallie",,"=""""","=""""",0.0,Il Castoro,Unknown Binding,,,,2024/05/18,2024/06/18,,,read,,,,1,0,Unknown
42036245,Il ritorno di Achille,Luisa Mattia,"Mattia, Luisa",Rita Petruccioli,"=""8856658372""","=""9788856658378""",0.0,Piemme,Paperback,210.0,2017.0,,2024/04/29,2024/06/18,,,read,,,,1,0,Unknown
57805554,La casa ai confini della magia,Amy Sparkes,"Sparkes, Amy",Mara Pace,"=""8861896405""","=""9788861896406""",0.0,Terre di Mezzo,Hardcover,134.0,2021.0,2021.0,2024/04/18,2024/06/18,,,read,,,,1,0,Unknown
56050102,Il torneo del re del mondo (Maghi Raminghi #1),Pierdomenico Baccalario,"Baccalario, Pierdomenico",,"=""8856673282""","=""9788856673289""",0.0,Piemme,Hardcover,240.0,2019.0,,2024/03/18,2024/06/18,,,read,,,,1,0,Unknown
210312820,S.O.S. Rapimento (Un Detective Con Le Vibrisse #5),Molly Fitz,"Fitz, Molly",Barbara Parutto,"=""""","=""9798320627236""",5.0,Independently published,Paperback,194.0,2024.0,2019.0,2024/05/07,2024/05/08,,,read,,,,1,0,Unknown
170436695,Diario Di Un Papà e Della Figlia Che Lo Allevò,"Marco ""Ciccio"" Cecchini","Cecchini, Marco ""Ciccio""",Luca Garonzi,"=""""","=""9791281377028""",0.0,Cranio Creations,Paperback,144.0,2023.0,,2024/06/06,2024/06/06,,,read,,,,1,0,Unknown
187970826,Winx n. 4 La Magia del Trucco,Iginio Straffi,"Straffi, Iginio",,"=""""","=""""",0.0,Corriere della Sera,Hardcover,96.0,2006.0,,2022/06/03,2024/06/03,,,read,,,,1,0,Unknown
57725048,Racconti illustrati dai balletti,Susanna Davidson,"Davidson, Susanna","Katie Daynes, Megan Cullis, Sarah Courtauld, Yvonne Gilbert Nanos, Marcella Del Bosco","=""""","=""""",5.0,Edizioni Usborne,Hardcover,255.0,2019.0,2018.0,2022/10/03,2022/10/04,,,read,,,,1,0,Unknown
37903048,Il segreto delle fate del lago,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856615991""","=""9788856615999""",5.0,Piemme,Hardcover,384.0,2012.0,2012.0,2020/12/28,2021/07/13,,,read,,,,1,0,Unknown
208535165,Farabutti pelosi (Italian Edition),Molly Fitz,"Fitz, Molly",Barbara Parutto,"=""""","=""9798879623949""",5.0,Independently published,Paperback,224.0,2024.0,2019.0,2024/05/05,2024/05/05,,,read,,,,1,0,Unknown
29478625,L'isola dei libri perduti,Annalisa Strada,"Strada, Annalisa",,"=""8866561873""","=""9788866561873""",0.0,Einaudi Ragazzi,Paperback,181.0,2014.0,,2024/04/17,2024/04/18,,,read,,,,1,0,Unknown
179023030,Il palazzo di ghiaccio. Le avventure di Sofia. Magic ballerina,Darcey Bussell,"Bussell, Darcey",L. Fochi,"=""8841874724""","=""9788841874721""",5.0,De Agostini,Paperback,96.0,2012.0,2009.0,2022/12/31,2022/12/31,,,read,,,,1,0,Unknown
196325545,Blue Lock - Episode Nagi T02 (French Edition),Kota Sannomiya,"Sannomiya, Kota",Muneyuki Kaneshiro,"=""2811685081""","=""9782811685089""",0.0,Pika,Kindle Edition,0.0,2023.0,2023.0,2024/03/31,2024/03/31,,,read,,,,1,0,Unknown
157529528,La Giusta [G]attitudine: Manuale per entrare davvero nella mente del gatto,Elena Angeli,"Angeli, Elena",,"=""8858047591""","=""9788858047590""",0.0,Edizioni Gribaudo,Kindle Edition,212.0,2023.0,,2024/04/02,2024/04/02,,,read,,,,1,0,Unknown
19176760,La saga del lupo (Cronache dell'Era Oscura #1),Michelle Paver,"Paver, Michelle","Alessandra Orcese, Geoff Taylor","=""8804610433""","=""9788804610434""",0.0,Mondadori,Paperback,864.0,2011.0,2004.0,2024/03/30,2024/03/31,,,read,,,,1,0,Unknown
123213675,"Ice Guy & Cool Girl, Vol. 1",Miyuki Tonogaya,"Tonogaya, Miyuki",Christine Minutoli,"=""8834918894""","=""9788834918890""",0.0,Edizioni BD - J-Pop,Paperback,192.0,2023.0,2018.0,2024/03/31,2024/03/31,,,read,,,,1,0,Unknown
60428555,"My Dress-Up Darling. Bisque Doll, Vol. 2",Shinichi Fukuda,"Fukuda, Shinichi",,"=""8834909038""","=""9788834909034""",0.0,Edizioni BD - J-Pop,Paperback,192.0,2022.0,2018.0,2024/03/31,2024/03/31,,,read,,,,1,0,Unknown
60226646,"My Dress-Up Darling. Bisque Doll, Vol. 1",Shinichi Fukuda,"Fukuda, Shinichi",,"=""8834908775""","=""9788834908778""",0.0,Edizioni BD - J-Pop,Paperback,200.0,2022.0,2018.0,2023/12/31,2024/03/31,,,read,,,,1,0,Unknown
196599271,Il reame perduto. Cronache del Regno della Fantasia,Geronimo Stilton,"Stilton, Geronimo",,"=""8838474001""","=""9788838474002""",3.0,Piemme,Hardcover,351.0,2008.0,2009.0,2023/08/21,2023/09/01,,,read,,,,1,0,Unknown
56411510,Fabbricante di lacrime,Erin Doom,"Doom, Erin",,"=""""","=""9798576496167""",0.0,Independently published,Paperback,608.0,2020.0,2020.0,2024/01/23,2024/03/06,,,read,,,,1,0,Unknown
61266317,L'estate nei tuoi occhi,Jenny Han,"Han, Jenny",Annalisa Biasci,"=""8831808532""","=""9788831808538""",0.0,BUR,Kindle Edition,232.0,2022.0,2009.0,2024/03/04,2024/03/06,,,read,,,,1,0,Unknown
39965972,"Tua per sempre, Lara Jean",Jenny Han,"Han, Jenny",,"=""8856663880""","=""9788856663884""",0.0,Piemme,Hardcover,335.0,2018.0,2017.0,2024/02/04,2024/02/22,,,read,,,,1,0,Unknown
62877278,La società segreta degli animali magici,Luke Gamble,"Gamble, Luke",Silvia Cavenaghi,"=""8811005124""","=""9788811005124""",0.0,Garzanti Libri,Hardcover,384.0,2022.0,2021.0,2024/01/22,2024/02/22,,,read,,,,1,0,Unknown
33876465,"Animali fantastici e dove trovarli. Screenplay originale (Fantastic Beasts: The Original Screenplay, #1)",J.K. Rowling,"Rowling, J.K.",Silvia Piraccini,"=""8869189848""","=""9788869189845""",5.0,Salani,Hardcover,278.0,2017.0,2016.0,2023/10/04,2023/10/05,,,read,,,,1,0,Unknown
39330961,"Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic Beasts: The Original Screenplay, #2)",J.K. Rowling,"Rowling, J.K.",,"=""1781102341""","=""9781781102343""",5.0,Pottermore Publishing,Kindle Edition,304.0,2018.0,2018.0,2023/10/05,2023/10/05,,,read,,,,1,0,Unknown
123596769,Guide des félins du monde,Francesco Tomasinelli,"Tomasinelli, Francesco",Shishi Nguyen,"=""""","=""""",5.0,nuinui jeunesse,Unknown Binding,320.0,2022.0,,2023/11/18,2024/01/23,,,read,,,,1,0,Unknown
32612979,Le lame di Myra,Licia Troisi,"Troisi, Licia",,"=""8804665165""","=""9788804665168""",5.0,Mondadori,Hardcover,384.0,2016.0,2016.0,2023/12/01,2024/02/01,,,read,,,,1,0,Unknown
199259311,It's all love. Riflessioni per il cuore e l'anima,Jenna Ortega,"Ortega, Jenna",Marco Astolfi,"=""8809936612""","=""9788809936614""",5.0,Giunti,Hardcover,288.0,2023.0,2021.0,2023/12/03,2023/12/28,,,read,,,,1,0,Unknown
39860123,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,"Han, Jenny",,"=""1534438378""","=""9781534438378""",5.0,Simon & Schuster Books for Young Readers,Paperback,355.0,2018.0,2014.0,2023/12/17,2024/02/01,,,read,,,,1,0,Unknown
9696358,Ho toccato il fondo!: Tutte le confessioni di Georgia Nicolson e del suo gatto,Louise Rennison,"Rennison, Louise",,"=""8804530510""","=""9788804530510""",5.0,Mondadori,Paperback,709.0,2004.0,2003.0,2023/12/20,2023/12/22,,,read,,,,1,0,Unknown
26594226,"Ama me! No, me!: Lacrime, lettere e litigi di 2 ragazze innamorate",Rosie Rushton,"Rushton, Rosie","Nina Schindler, Paolo Canton, Giovanna Zoboli","=""8804494875""","=""9788804494874""",5.0,Mondadori,Paperback,197.0,2001.0,2000.0,2023/12/22,2023/12/23,,,read,,,,1,0,Unknown
199281511,La gioia di danzare,Nicoletta Manni,"Manni, Nicoletta",,"=""8811010691""","=""9788811010692""",5.0,Garzanti,Hardcover,208.0,2023.0,2023.0,2023/12/25,2023/12/27,,,read,,,,1,0,Unknown
52221119,Un Romeo per due Giuliette (Scuola di danza #8),Aurora Marsotto,"Marsotto, Aurora",Donata Pizzato,"=""8856611627""","=""9788856611625""",5.0,Piemme,Paperback,128.0,2010.0,2010.0,2023/12/25,2023/12/27,,,read,,,,1,0,Unknown
53493214,Passo d'addio (Scuola di danza #10),Aurora Marsotto,"Marsotto, Aurora",Donata Pizzato,"=""8856611643""","=""9788856611649""",5.0,Piemme,Paperback,136.0,2010.0,2010.0,2023/12/26,2023/12/27,,,read,,,,1,0,Unknown
53493312,"Ciak, si danza!",Aurora Marsotto,"Marsotto, Aurora",,"=""8856630109""","=""9788856630107""",5.0,Piemme,Paperback,240.0,2013.0,2013.0,2023/12/27,2023/12/27,,,read,,,,1,0,Unknown
43367981,Io e Fata Mammetta - 2. Aspirante Fata (Italian Edition),Sophie Kinsella,"Kinsella, Sophie",Valeria Ravera,"=""8852090118""","=""9788852090110""",5.0,MONDADORI,Kindle Edition,168.0,2018.0,2018.0,2024/01/03,2024/01/17,,,read,,,,1,0,Unknown
61271024,Jane Eyre di Charlotte Brontë,Thea Stilton,"Stilton, Thea","Elisabetta Dami, Charlotte Brontë, Tea Stilton","=""8856678306""","=""9788856678307""",5.0,Mondadori Libri S.p.A.,Hardcover,219.0,2021.0,,2024/01/06,2024/01/17,,,read,,,,1,0,Unknown
137156928,Best friends forever,Sarah Mlynowski,"Mlynowski, Sarah",Alessandra Petrelli,"=""8856689111""","=""9788856689112""",5.0,Piemme,Hardcover,192.0,2023.0,2022.0,2024/01/06,2024/01/11,,,read,,,,1,0,Unknown
61074528,Collisione (Better #1),Carrie Leighton,"Leighton, Carrie",,"=""""","=""9791259572059""",5.0,Salani,Kindle Edition,480.0,2022.0,2022.0,2024/01/08,2024/02/01,,,read,,,,1,0,Unknown
146936489,Cuori magnetici (Love me love me #1),Stefania S.,"S., Stefania",,"=""8855441841""","=""9788855441841""",5.0,Sperling & Kupfer,Paperback,816.0,2023.0,2023.0,2024/01/28,2024/02/01,,,read,,,,1,0,Unknown
82369111,Dannazione (Better #2),Carrie Leighton,"Leighton, Carrie",,"=""""","=""9791259572967""",5.0,Magazzini Salani ,Kindle Edition,488.0,2023.0,2021.0,2024/01/28,2024/01/30,,,read,,,,1,0,Unknown
202705372,"L'ultima battaglia di Merlino (Le avventure magiche di Merlino, #3)",Molly Fitz,"Fitz, Molly",Barbara Parutto,"=""""","=""9798869593221""",5.0,Independently published,Paperback,228.0,2023.0,2021.0,2023/12/25,2023/12/25,,,read,,,,1,0,Unknown
25112230,Tutti al concorso!,Aurora Marsotto,"Marsotto, Aurora",,"=""""","=""""",5.0,EDIZIONI PIEMME,Kindle Edition,86.0,2015.0,2009.0,2022/02/21,2022/03/21,,,read,,,,2,0,Unknown
52221128,"Musical, che passione! (Scuola di danza #7)",Aurora Marsotto,"Marsotto, Aurora",Donata Pizzato,"=""8856611619""","=""9788856611618""",5.0,Piemme,Paperback,128.0,2010.0,2010.0,2022/03/02,2022/03/21,,,read,,,,3,0,Unknown
24086010,Il ritratto misterioso,Aurora Marsotto,"Marsotto, Aurora",,"=""""","=""""",5.0,Piemme,Kindle Edition,133.0,2010.0,2009.0,2021/05/23,2021/05/24,,,read,,,,2,0,Unknown
44173020,SOS esami in arrivo! (Scuola di danza #9),Aurora Marsotto,"Marsotto, Aurora",Donata Pizzato,"=""8856611635""","=""9788856611632""",5.0,Piemme,Hardcover,127.0,2010.0,2010.0,2022/03/24,2022/03/21,,,read,,,,2,0,Unknown
199486901,Merlino sconfigge un fantasma (Le avventure magiche di Merlino Vol. 2) (Italian Edition),Molly Fitz,"Fitz, Molly",,"=""""","=""""",5.0,Racconti Miciosi,Kindle Edition,228.0,2023.0,2021.0,2023/11/01,2023/11/11,,,read,,,,1,0,Unknown
6751761,Cronache del mondo emerso: La trilogia completa,Licia Troisi,"Troisi, Licia",,"=""8804561130""","=""9788804561132""",5.0,Arnoldo Mondadori,Paperback,1291.0,2006.0,2006.0,2023/09/08,2023/09/08,,,read,,,,3,0,Unknown
49917706,Storie di Gattini,María Vago,"Vago, María",,"=""8859914353""","=""9788859914358""",5.0,Larus,Paperback,44.0,2008.0,,2019/02/01,2019/09/29,,,read,,,,1,0,Unknown
44653916,La Casa delle Sirene (Il Regno Segreto #4),Rosie Banks,"Banks, Rosie",C. Pirovano,"=""8854156175""","=""9788854156173""",5.0,Newton Compton,Mass Market Paperback,121.0,2013.0,,2019/04/02,2019/07/21,,,read,,,,1,0,Unknown
44768642,La Montagna Magica (Il Regno Segreto #5),Rosie Banks,"Banks, Rosie",C. Pirovano,"=""8854156183""","=""9788854156180""",5.0,Newton Compton,Mass Market Paperback,121.0,2013.0,,2019/04/03,2019/07/21,,,read,,,,1,0,Unknown
45004958,La Spiaggia Fantastica (Il Regno Segreto #6),Rosie Banks,"Banks, Rosie",C. Pirovano,"=""8854156191""","=""9788854156197""",5.0,Newton Compton,Mass Market Paperback,117.0,2013.0,,2019/04/22,2019/07/21,,,read,,,,1,0,Unknown
46017964,Il regno degli unicorni,Linda Chapman,"Chapman, Linda",,"=""884772791X""","=""9788847727915""",5.0,EL,Paperback,0.0,2011.0,,2019/05/20,2019/07/21,,,read,,,,1,0,Unknown
46126461,Criceti in fuga - La valle delle primule rosse,Alex Fielding,"Fielding, Alex","Maria Teresa Milano, Helge Vogt","=""8871068602""","=""9788871068602""",5.0,Sonda,Hardcover,160.0,2017.0,,2019/06/06,2019/07/21,,,read,,,,1,0,Unknown
49903151,Melowy 1. Il sogno si avvera,Danielle Star,"Star, Danielle",,"=""8891519839""","=""9788891519832""",5.0,Fabbri Editori,Hardcover,105.0,2016.0,,2019/06/28,2019/07/21,,,read,,,,1,0,Unknown
31694245,Trilli e il talento perduto. Fairies. Il mondo segreto di Trilli,Kiki Thorpe,"Thorpe, Kiki","J. Holmes Clarke, Angela Ragusa","=""8852204679""","=""9788852204678""",5.0,Disney Libri,Paperback,122.0,2006.0,2005.0,2019/07/09,2019/07/21,,,read,,,,1,0,Unknown
38339368,"Pimpa, il pesce nonno e le stelle",Francesco Tullio Altan,"Altan, Francesco Tullio",,"=""8876867147""","=""9788876867149""",5.0,Franco Cosimo Panini,Hardcover,48.0,1996.0,,2019/09/09,2019/09/10,,,read,,,,1,0,Unknown
60422746,Sulle ali dell'Olimpo. Una sfida tra le nuvole,Kallie George,"George, Kallie",,"=""""","=""""",5.0,Il Castoro,Unknown Binding,,,,2023/10/14,2023/10/19,,,read,,,,1,0,Unknown
17984115,Un cuore XXL,Sara D'Amario,"D'Amario, Sara",,"=""8834722698""","=""9788834722695""",1.0,Fanucci,Paperback,304.0,2013.0,2013.0,,2023/10/15,schifezze-libri-abbandonati,schifezze-libri-abbandonati (#1),schifezze-libri-abbandonati,,,,0,0,Unknown
38331385,Pimpa e la Pimpa gemella,Francesco Tullio Altan,"Altan, Francesco Tullio",,"=""888290055X""","=""9788882900557""",5.0,Franco Cosimo Panini,Paperback,48.0,1999.0,,2019/09/09,2019/09/10,,,read,,,,1,0,Unknown
53097831,Pimpa e il cavallino volante,Francesco Tullio Altan,"Altan, Francesco Tullio",,"=""8876867163""","=""9788876867163""",5.0,Franco Cosimo Panini,Mass Market Paperback,48.0,1996.0,,2019/09/10,2019/09/11,,,read,,,,1,0,Unknown
51819804,"Stella, la fata del Natale",Daisy Meadows,"Meadows, Daisy",C. Conti,"=""8804550570""","=""9788804550570""",5.0,Mondadori,Mass Market Paperback,151.0,2005.0,2003.0,2019/09/16,2019/09/16,,,read,,,,1,0,Unknown
52524600,Filastrocche e raccontini,Various,"Various, Various",,"=""8861772617""","=""9788861772618""",5.0,Mondadori,Board book,128.0,2013.0,,2019/10/01,2020/03/20,,,read,,,,1,0,Unknown
48582256,La notte magica di Musa,Gabriella Santini,"Santini, Gabriella",Iginio Straffi,"=""8845142795""","=""9788845142796""",5.0,Fabbri,Paperback,215.0,2007.0,,2019/10/24,2019/10/26,,,read,,,,1,0,Unknown
50247287,Le fiabe degli animali,Jean de la Fontaine,"Fontaine, Jean de la",,"=""8841522216""","=""9788841522219""",5.0,De Agostini Ragazzi,Mass Market Paperback,128.0,1999.0,,2019/12/18,2020/01/02,,,read,,,,1,0,Unknown
31695796,Incantesimo d'inverno. Il mio unicorno magico,Linda Chapman,"Chapman, Linda",,"=""8847721784""","=""9788847721784""",5.0,EL,Paperback,126.0,2008.0,2004.0,2019/12/24,2020/01/15,,,read,,,,1,0,Unknown
50260424,Volando in alto & La casa stregata (Il mio unicorno magico),Linda Chapman,"Chapman, Linda",L. Feoli,"=""8847726808""","=""9788847726802""",5.0,Edizioni EL,Mass Market Paperback,180.0,2010.0,2005.0,2020/01/02,2020/01/03,,,read,,,,1,0,Unknown
50396660,La mia prima avventura: Il tesoro di Atlantide,Various,"Various, Various",,"=""889495708X""","=""9788894957082""",5.0,DV Giochi,Paperback,28.0,2019.0,,2020/01/03,2020/01/11,,,read,,,,1,0,Unknown
50423102,L'ultimo incantesimo (Il mio unicorno magico),Linda Chapman,"Chapman, Linda",L. Feoli,"=""8847725283""","=""9788847725287""",5.0,Edizioni EL,Mass Market Paperback,129.0,2009.0,2007.0,2020/01/12,2020/01/13,,,read,,,,1,0,Unknown
50632413,Magia fra le stelle (Il mio unicorno magico),Linda Chapman,"Chapman, Linda",L. Feoli,"=""8847723558""","=""9788847723559""",5.0,Edizioni EL,Mass Market Paperback,124.0,2008.0,2007.0,2020/01/21,2020/01/23,,,read,,,,1,0,Unknown
